,dates,norte_grande,norte_chico,centro_sur,sur,austral
339,2009-11-16,17.6674996051006,15.0299996640533,13.924999688752,10.8699997570366,7.30499983672053
340,2009-11-24,19.4149995660409,16.3099996354431,14.5499996747822,11.2349997488782,6.82499984744936
341,2009-12-02,20.1149995503947,15.5799996517599,14.5699996743351,12.369999723509,5.82999986968935
342,2009-12-10,20.6424995386042,16.244999636896,14.0649996856228,12.5299997199327,7.21999983862042
343,2009-12-18,20.9449995318428,16.494999631308,15.3199996575713,13.6749996943399,7.36999983526766
344,2009-12-26,21.7899995129555,16.9599996209145,16.6949996268377,13.3949997005984,7.28499983716756
345,2009-12-30,21.9299995098263,18.1249995948747,17.19999961555,14.4749996764585,7.95999982208014
346,2010-01-08,22.814999490045,18.3899995889515,17.094999617897,14.2549996813759,8.63499980699271
347,2010-01-16,22.4149994989857,18.1999995931983,16.8549996232614,14.4899996761233,8.08999981917441
348,2010-01-24,23.4049994768575,18.1699995938689,17.0799996182323,16.0749996406958,8.27999981492758
349,2010-02-01,23.4949994748458,18.8849995778874,17.4374996102415,15.624999650754,8.37499981280416
350,2010-02-09,22.877499488648,19.2399995699525,17.5349996080622,14.7249996708706,8.15999981760979
351,2010-02-17,22.8699994888157,19.1249995725229,17.799999602139,15.0149996643886,8.8149998029694
352,2010-02-25,22.9149994878098,19.5749995624647,17.5699996072799,14.7549996702,9.5899997856468
353,2010-03-05,22.54499949608,20.8849995331839,18.3199995905161,15.479999653995,8.96499979961663
354,2010-03-13,22.3699994999915,19.4799995645881,17.9049995997921,15.2149996599182,8.63999980688095
355,2010-03-21,21.9799995087087,19.5249995635822,17.6799996048212,14.8699996676296,8.85749980201945
356,2010-03-29,21.8449995117262,19.064999573864,17.4199996106327,15.0949996626005,7.56999983079731
357,2010-04-06,22.8999994881451,18.8124995795079,17.2499996144325,14.7699996698648,8.80999980308115
358,2010-04-14,22.0849995063618,18.939999576658,16.8849996225908,14.5899996738881,8.82499980274588
359,2010-04-22,20.9549995316193,18.4649995872751,16.349999634549,13.9899996872991,8.23499981593341
360,2010-04-30,20.2549995472655,17.5549996076152,15.8649996453896,13.6924996939488,7.82999982498586
361,2010-05-08,20.3499995451421,17.6899996045977,15.6299996506423,13.469999698922,9.89499977882951
362,2010-05-16,19.7299995590001,16.9699996206909,14.8899996671826,12.7499997150153,9.1299997959286
363,2010-05-24,19.6049995617941,16.369999634102,14.4299996774644,12.7249997155741,8.94999979995191
364,2010-06-01,18.64999958314,16.0099996421486,14.1249996842816,12.6049997182563,8.35999981313944
365,2010-06-09,17.4799996092916,16.2824996360578,13.9599996879697,11.6949997385964,6.35999985784292
366,2010-06-17,17.2549996143207,15.7549996478483,13.8449996905401,12.0299997311085,6.68499985057861
367,2010-06-25,16.7149996263906,14.8049996690825,13.4499996993691,11.2249997491017,6.68499985057861
368,2010-07-03,16.7249996261671,15.0599996633828,13.4849996985868,11.31499974709,6.75499984901398
369,2010-07-11,16.3849996337667,14.9249996664003,13.2899997029454,10.9999997541308,6.59499985259026
370,2010-07-19,16.5549996299669,14.2549996813759,13.074999707751,10.8349997578189,8.2699998151511
371,2010-07-27,15.9449996436015,14.1199996843934,12.4499997217208,10.5699997637421,6.79999984800816
372,2010-08-04,15.7299996484071,13.7449996927753,12.5999997183681,10.8499997574836,6.61999985203147
373,2010-08-12,15.6874996493571,13.8649996900931,12.3149997247383,10.3649997683242,6.95499984454364
374,2010-08-20,15.7249996485189,14.504999675788,12.7299997154623,10.2349997712299,5.17499988432974
375,2010-08-28,16.5299996305257,14.2599996812642,12.7499997150153,10.1599997729063,6.85999984666705
376,2010-09-05,15.9899996425956,13.9899996872991,12.369999723509,9.97499977704138,5.67499987315387
377,2010-09-13,15.8199996463954,14.0399996861815,12.4799997210503,10.4799997657537,5.75999987125397
378,2010-09-21,15.8649996453896,14.4949996760115,12.8699997123331,10.3949997676536,6.87999984622002
379,2010-09-29,16.3849996337667,14.5199996754527,12.7049997160211,10.6049997629598,6.06499986443669
380,2010-10-07,16.4599996320903,14.649999672547,13.3699997011572,10.9299997556955,6.28999985940754
381,2010-10-15,17.19999961555,16.2199996374547,12.7949997140095,11.0799997523427,6.16999986208975
382,2010-10-23,18.3749995892867,15.2349996594712,13.4949996983632,11.624999740161,6.46499985549599
383,2010-10-31,16.9949996201321,15.914999644272,14.234999681823,11.4149997448549,6.20499986130744
384,2010-11-08,18.1649995939806,15.499999653548,14.1599996834993,11.4899997431785,6.64499985147268
385,2010-11-16,19.4599995650351,15.3449996570125,14.0249996865168,12.1599997282028,7.93499982263893
386,2010-11-24,19.5749995624647,17.2449996145442,14.5724996742792,12.8799997121096,6.57999985292554
387,2010-12-02,19.9099995549768,15.4899996537715,14.5424996749498,12.4499997217208,7.44999983347952
388,2010-12-10,19.6349995611235,16.2299996372312,15.044999663718,12.9599997103214,7.21999983862042
389,2010-12-18,20.1599995493889,16.1299996394664,15.0549996634945,12.5349997198209,6.72499984968454
390,2010-12-26,20.4574995427392,16.2699996363372,15.9649996431544,13.5249996976927,6.62499985191971
391,2010-12-30,21.114999528043,18.3449995899573,17.5649996073917,15.1799996607006,6.14499986264855
392,2011-01-08,21.7149995146319,19.5099995639175,16.929999621585,15.4199996553361,8.45999981090426
393,2011-01-16,21.984999508597,19.1299995724112,17.6499996054918,15.5149996532127,8.80999980308115
394,2011-01-24,22.1949995039031,18.2199995927513,17.6649996051565,15.2749996585771,7.95499982219189
395,2011-02-01,22.8849994884804,19.539999563247,18.0049995975569,15.8849996449426,8.49999981001019
396,2011-02-09,22.5549994958565,18.8949995776638,17.7099996041507,15.1499996613711,9.6999997831881
397,2011-02-17,22.9999994859099,20.2849995465949,17.9099995996803,15.66499964986,8.70499980542809
398,2011-02-25,23.4349994761869,20.1099995505065,17.3899996113032,15.4749996541068,9.88999977894127
399,2011-03-05,23.6499994713813,20.3849995443597,18.2274995925836,15.9299996439368,8.97499979939312
400,2011-03-13,23.269999479875,20.8999995328486,18.1849995935336,15.6749996496364,9.55999978631735
401,2011-03-21,22.9999994859099,19.934999554418,17.6799996048212,15.2499996591359,9.22999979369342
402,2011-03-29,22.524999496527,18.7999995797873,17.1149996174499,15.0049996646121,8.55499980878085
403,2011-04-06,22.1149995056912,18.3299995902926,16.65999962762,14.9599996656179,8.32999981380999
404,2011-04-14,21.1699995268136,18.9749995758757,16.6349996281788,14.3699996788055,8.02499982062727
405,2011-04-22,21.4099995214492,18.2449995921925,16.0249996418133,14.1099996846169,7.79499982576817
406,2011-04-30,21.7599995136261,17.5749996071681,15.6599996499717,13.2949997028336,8.33499981369823
407,2011-05-08,19.7049995595589,17.0299996193498,15.1699996609241,12.9749997099862,9.62499978486449
408,2011-05-16,19.5649995626882,16.6424996280111,14.9799996651709,13.1049997070804,9.38999979011714
409,2011-05-24,19.3449995676056,16.5949996290728,14.5099996756762,12.6949997162446,9.0449997978285
410,2011-06-01,18.814999579452,16.6899996269494,14.6599996723235,12.3799997232854,8.4399998113513
411,2011-06-09,18.254999591969,16.5049996310845,14.3849996784702,12.5699997190386,6.58499985281378
412,2011-06-17,17.5049996087328,15.9699996430427,14.2899996805936,12.0049997316673,6.97999984398484
413,2011-06-25,18.0299995969981,15.6849996494129,13.5799996964633,11.5399997420609,7.12999984063208
414,2011-07-03,17.2299996148795,14.8649996677414,12.9899997096509,11.2599997483194,7.09499984141439
415,2011-07-11,16.4449996324256,14.9299996662885,12.6249997178093,11.1099997516721,7.72999982722104
