,fechas,sst
1,1981-09-01,10.77
2,1981-09-02,9.91
3,1981-09-03,9.82
4,1981-09-04,10.56
5,1981-09-05,10.77
6,1981-09-06,10.8
7,1981-09-07,10.53
8,1981-09-08,10.46
9,1981-09-09,10.31
10,1981-09-10,10.31
11,1981-09-11,9.78
12,1981-09-12,9.53
13,1981-09-13,9.89
14,1981-09-14,10
15,1981-09-15,9.88
16,1981-09-16,10.15
17,1981-09-17,10.23
18,1981-09-18,10
19,1981-09-19,9.77
20,1981-09-20,9.71
21,1981-09-21,9.5
22,1981-09-22,9.79
23,1981-09-23,9.75
24,1981-09-24,8.12
25,1981-09-25,8.09
26,1981-09-26,9.09
27,1981-09-27,9.45
28,1981-09-28,9.15
29,1981-09-29,9.34
30,1981-09-30,9.66
31,1981-10-01,9.79
32,1981-10-02,9.69
33,1981-10-03,9.67
34,1981-10-04,9.68
35,1981-10-05,10.36
36,1981-10-06,10.22
37,1981-10-07,9.94
38,1981-10-08,10.7
39,1981-10-09,10.95
40,1981-10-10,10.52
41,1981-10-11,10.44
42,1981-10-12,10.42
43,1981-10-13,11.24
44,1981-10-14,11.27
45,1981-10-15,11.18
46,1981-10-16,10.08
47,1981-10-17,9.98
48,1981-10-18,9.49
49,1981-10-19,9.78
50,1981-10-20,11.04
51,1981-10-21,10.18
52,1981-10-22,9.65
53,1981-10-23,9.66
54,1981-10-24,9.23
55,1981-10-25,10.99
56,1981-10-26,11.17
57,1981-10-27,11.24
58,1981-10-28,11.18
59,1981-10-29,11.17
60,1981-10-30,11.1
61,1981-10-31,11.11
62,1981-11-01,11.24
63,1981-11-02,11.3
64,1981-11-03,11.28
65,1981-11-04,11.21
66,1981-11-05,11.21
67,1981-11-06,11.57
68,1981-11-07,11.56
69,1981-11-08,11.65
70,1981-11-09,11.25
71,1981-11-10,11.17
72,1981-11-11,10.57
73,1981-11-12,10.53
74,1981-11-13,11.51
75,1981-11-14,12.03
76,1981-11-15,12.6
77,1981-11-16,12.53
78,1981-11-17,12.1
79,1981-11-18,11.98
80,1981-11-19,12.05
81,1981-11-20,11.95
82,1981-11-21,11.69
83,1981-11-22,12.41
84,1981-11-23,12.6
85,1981-11-24,12.57
86,1981-11-25,11.68
87,1981-11-26,10.66
88,1981-11-27,10.86
89,1981-11-28,11.77
90,1981-11-29,11.53
91,1981-11-30,11.52
92,1981-12-01,11.62
93,1981-12-02,12.23
94,1981-12-03,12.45
95,1981-12-04,12.4
96,1981-12-05,13.07
97,1981-12-06,13.29
98,1981-12-07,13.45
99,1981-12-08,13.08
100,1981-12-09,12.09
101,1981-12-10,13.57
102,1981-12-11,14.9
103,1981-12-12,14.92
104,1981-12-13,14.18
105,1981-12-14,14.24
106,1981-12-15,13.86
107,1981-12-16,13.47
108,1981-12-17,13.31
109,1981-12-18,13.36
110,1981-12-19,13.36
111,1981-12-20,13.14
112,1981-12-21,13.15
113,1981-12-22,13.68
114,1981-12-23,13.83
115,1981-12-24,14.29
116,1981-12-25,14.39
117,1981-12-26,15.02
118,1981-12-27,15.97
119,1981-12-28,13.62
120,1981-12-29,13.29
121,1981-12-30,14.18
122,1981-12-30,14.9
123,1982-01-01,15.24
124,1982-01-02,15.42
125,1982-01-03,15.21
126,1982-01-04,15.29
127,1982-01-05,15.61
128,1982-01-06,15.87
129,1982-01-07,16.12
130,1982-01-08,16.27
131,1982-01-09,17.13
132,1982-01-10,16.79
133,1982-01-11,16.14
134,1982-01-12,15.55
135,1982-01-13,15.54
136,1982-01-14,15.28
137,1982-01-15,16.04
138,1982-01-16,16.13
139,1982-01-17,16.78
140,1982-01-18,16.95
141,1982-01-19,16.76
142,1982-01-20,16.43
143,1982-01-21,16.09
144,1982-01-22,16.13
145,1982-01-23,16.03
146,1982-01-24,16.37
147,1982-01-25,16.48
148,1982-01-26,16.4
149,1982-01-27,16.53
150,1982-01-28,15.97
151,1982-01-29,15.39
152,1982-01-30,15.51
153,1982-01-31,15.71
154,1982-02-01,15.68
155,1982-02-02,15.19
156,1982-02-03,15.14
157,1982-02-04,15.12
158,1982-02-05,14.7
159,1982-02-06,15.24
160,1982-02-07,15.28
161,1982-02-08,15.21
162,1982-02-09,15.23
163,1982-02-10,15.19
164,1982-02-11,15.12
165,1982-02-12,14.91
166,1982-02-13,14.88
167,1982-02-14,15.04
168,1982-02-15,15
169,1982-02-16,14.55
170,1982-02-17,14.91
171,1982-02-18,15.12
172,1982-02-19,13.17
173,1982-02-20,12.16
174,1982-02-21,13.37
175,1982-02-22,13.48
176,1982-02-23,13.46
177,1982-02-24,15.45
178,1982-02-25,15.57
179,1982-02-26,15.6
180,1982-02-27,15.37
181,1982-02-28,15.49
182,1982-03-01,15.68
183,1982-03-02,14.67
184,1982-03-03,14.18
185,1982-03-04,14.06
186,1982-03-05,14.75
187,1982-03-06,15.14
188,1982-03-07,13.44
189,1982-03-08,14.17
190,1982-03-09,14.88
191,1982-03-10,15.12
192,1982-03-11,15.33
193,1982-03-12,15.6
194,1982-03-13,15.66
195,1982-03-14,15.42
196,1982-03-15,15.06
197,1982-03-16,15.07
198,1982-03-17,14.88
199,1982-03-18,15.04
200,1982-03-19,15.01
201,1982-03-20,14.88
202,1982-03-21,14.31
203,1982-03-22,14.27
204,1982-03-23,14.17
205,1982-03-24,14.14
206,1982-03-25,13.94
207,1982-03-26,14.57
208,1982-03-27,14.65
209,1982-03-28,14.51
210,1982-03-29,14.06
211,1982-03-30,13.86
212,1982-03-31,14.06
213,1982-04-01,14.07
214,1982-04-02,13.23
215,1982-04-03,13.03
216,1982-04-04,13.56
217,1982-04-05,13.95
218,1982-04-06,14.41
219,1982-04-07,14.78
220,1982-04-08,14.46
221,1982-04-09,14.61
222,1982-04-10,14.71
223,1982-04-11,14.25
224,1982-04-12,14.09
225,1982-04-13,14.01
226,1982-04-14,13.84
227,1982-04-15,13.8
228,1982-04-16,13.77
229,1982-04-17,12.99
230,1982-04-18,13.1
231,1982-04-19,13.18
232,1982-04-20,12.9
233,1982-04-21,12.39
234,1982-04-22,12.33
235,1982-04-23,12.21
236,1982-04-24,12.64
237,1982-04-25,12.66
238,1982-04-26,11.89
239,1982-04-27,11.72
240,1982-04-28,11.81
241,1982-04-29,13.29
242,1982-04-30,13.59
243,1982-05-01,13.54
244,1982-05-02,13.37
245,1982-05-03,13.3
246,1982-05-04,13.25
247,1982-05-05,13.39
248,1982-05-06,13.25
249,1982-05-07,13.27
250,1982-05-08,13.22
251,1982-05-09,13.08
252,1982-05-10,13.01
253,1982-05-11,13.04
254,1982-05-12,12.79
255,1982-05-13,12.53
256,1982-05-14,11.57
257,1982-05-15,11.43
258,1982-05-16,11.7
259,1982-05-17,11.65
260,1982-05-18,12.19
261,1982-05-19,12.21
262,1982-05-20,12.16
263,1982-05-21,11.49
264,1982-05-22,11.71
265,1982-05-23,12.09
266,1982-05-24,12.39
267,1982-05-25,12.34
268,1982-05-26,12.26
269,1982-05-27,12.24
270,1982-05-28,12.34
271,1982-05-29,12.43
272,1982-05-30,12.43
273,1982-05-31,12.39
274,1982-06-01,12.34
275,1982-06-02,12.29
276,1982-06-03,12.57
277,1982-06-04,12.57
278,1982-06-05,12.57
279,1982-06-06,11.89
280,1982-06-07,11.79
281,1982-06-08,11.68
282,1982-06-09,11.74
283,1982-06-10,11.97
284,1982-06-11,11.86
285,1982-06-12,11.53
286,1982-06-13,11.12
287,1982-06-14,11.09
288,1982-06-15,11.22
289,1982-06-16,11.16
290,1982-06-17,10.94
291,1982-06-18,11.12
292,1982-06-19,11.23
293,1982-06-20,11.18
294,1982-06-21,11.14
295,1982-06-22,11.3
296,1982-06-23,11.25
297,1982-06-24,11.25
298,1982-06-25,11.07
299,1982-06-26,11.17
300,1982-06-27,11.24
301,1982-06-28,10.91
302,1982-06-29,10.53
303,1982-06-30,10.98
304,1982-07-01,10.98
305,1982-07-02,10.81
306,1982-07-03,10.64
307,1982-07-04,10.28
308,1982-07-05,10.17
309,1982-07-06,10.18
310,1982-07-07,10.17
311,1982-07-08,10.19
312,1982-07-09,10.2
313,1982-07-10,10.3
314,1982-07-11,10.5
315,1982-07-12,10.59
316,1982-07-13,10.75
317,1982-07-14,10.73
318,1982-07-15,11.05
319,1982-07-16,11.14
320,1982-07-17,10.68
321,1982-07-18,10.53
322,1982-07-19,10.69
323,1982-07-20,10.59
324,1982-07-21,10.4
325,1982-07-22,10.2
326,1982-07-23,10.39
327,1982-07-24,10.23
328,1982-07-25,10.1
329,1982-07-26,10.6
330,1982-07-27,10.56
331,1982-07-28,10.26
332,1982-07-29,10.08
333,1982-07-30,10.79
334,1982-07-31,10.92
335,1982-08-01,10.76
336,1982-08-02,10.73
337,1982-08-03,10.49
338,1982-08-04,10.41
339,1982-08-05,10.58
340,1982-08-06,10.62
341,1982-08-07,10.47
342,1982-08-08,10.35
343,1982-08-09,10.36
344,1982-08-10,10.35
345,1982-08-11,10.01
346,1982-08-12,9.87
347,1982-08-13,9.97
348,1982-08-14,10.9
349,1982-08-15,10.94
350,1982-08-16,10.98
351,1982-08-17,10.77
352,1982-08-18,10.5
353,1982-08-19,10
354,1982-08-20,10.26
355,1982-08-21,10.23
356,1982-08-22,10.14
357,1982-08-23,9.91
358,1982-08-24,10.76
359,1982-08-25,10.94
360,1982-08-26,11
361,1982-08-27,11
362,1982-08-28,10.85
363,1982-08-29,10.86
364,1982-08-30,10.84
365,1982-08-31,10.71
366,1982-09-01,11.15
367,1982-09-02,10.68
368,1982-09-03,10.5
369,1982-09-04,10.39
370,1982-09-05,10.09
371,1982-09-06,9.98
372,1982-09-07,9.29
373,1982-09-08,9.03
374,1982-09-09,9.17
375,1982-09-10,9.4
376,1982-09-11,9.9
377,1982-09-12,9.84
378,1982-09-13,9.76
379,1982-09-14,9.93
380,1982-09-15,10.36
381,1982-09-16,10.29
382,1982-09-17,9.67
383,1982-09-18,10.94
384,1982-09-19,11.39
385,1982-09-20,11.5
386,1982-09-21,11.11
387,1982-09-22,11.17
388,1982-09-23,11.83
389,1982-09-24,11.92
390,1982-09-25,11.91
391,1982-09-26,12.03
392,1982-09-27,11.91
393,1982-09-28,11.92
394,1982-09-29,11.62
395,1982-09-30,11.6
396,1982-10-01,11.58
397,1982-10-02,11.56
398,1982-10-03,11.59
399,1982-10-04,11.61
400,1982-10-05,10.86
401,1982-10-06,10.87
402,1982-10-07,11.02
403,1982-10-08,10.77
404,1982-10-09,10.96
405,1982-10-10,11.1
406,1982-10-11,11.23
407,1982-10-12,11.32
408,1982-10-13,11.47
409,1982-10-14,11.51
410,1982-10-15,11.04
411,1982-10-16,11.1
412,1982-10-17,11.09
413,1982-10-18,10.92
414,1982-10-19,11.13
415,1982-10-20,11.28
416,1982-10-21,11.63
417,1982-10-22,11.64
418,1982-10-23,11.73
419,1982-10-24,11.71
420,1982-10-25,12
421,1982-10-26,12.03
422,1982-10-27,12.07
423,1982-10-28,12.1
424,1982-10-29,12.05
425,1982-10-30,12.75
426,1982-10-31,13.16
427,1982-11-01,13.26
428,1982-11-02,13.24
429,1982-11-03,13.19
430,1982-11-04,13.22
431,1982-11-05,13.2
432,1982-11-06,12.97
433,1982-11-07,12.97
434,1982-11-08,12.79
435,1982-11-09,12.74
436,1982-11-10,12.42
437,1982-11-11,12.2
438,1982-11-12,12.27
439,1982-11-13,12.32
440,1982-11-14,12.68
441,1982-11-15,12.56
442,1982-11-16,12.72
443,1982-11-17,12.53
444,1982-11-18,12.39
445,1982-11-19,12.32
446,1982-11-20,12.16
447,1982-11-21,12.14
448,1982-11-22,12.1
449,1982-11-23,12.17
450,1982-11-24,11.46
451,1982-11-25,11.73
452,1982-11-26,11.85
453,1982-11-27,11.79
454,1982-11-28,12.07
455,1982-11-29,12.77
456,1982-11-30,13.11
457,1982-12-01,12.57
458,1982-12-02,12.82
459,1982-12-03,13.42
460,1982-12-04,13.13
461,1982-12-05,12.97
462,1982-12-06,13.59
463,1982-12-07,13.73
464,1982-12-08,13.76
465,1982-12-09,14.11
466,1982-12-10,14.06
467,1982-12-11,13.85
468,1982-12-12,13.8
469,1982-12-13,13.52
470,1982-12-14,13.39
471,1982-12-15,14.22
472,1982-12-16,14.36
473,1982-12-17,14.37
474,1982-12-18,14.5
475,1982-12-19,14.62
476,1982-12-20,14.87
477,1982-12-21,15.11
478,1982-12-22,14.69
479,1982-12-23,13.36
480,1982-12-24,13.87
481,1982-12-25,14.52
482,1982-12-26,14.75
483,1982-12-27,15.41
484,1982-12-28,15.48
485,1982-12-29,15.34
486,1982-12-30,15.19
487,1982-12-30,15.54
488,1983-01-01,15.89
489,1983-01-02,15.86
490,1983-01-03,15.59
491,1983-01-04,15.91
492,1983-01-05,17
493,1983-01-06,16.48
494,1983-01-07,15.59
495,1983-01-08,15.07
496,1983-01-09,14.96
497,1983-01-10,14.87
498,1983-01-11,14.71
499,1983-01-12,14.78
500,1983-01-13,15.55
501,1983-01-14,15.8
502,1983-01-15,14.93
503,1983-01-16,15.34
504,1983-01-17,15.82
505,1983-01-18,15.64
506,1983-01-19,16.04
507,1983-01-20,16.09
508,1983-01-21,16.38
509,1983-01-22,16.47
510,1983-01-23,16.73
511,1983-01-24,16.74
512,1983-01-25,16.28
513,1983-01-26,16.35
514,1983-01-27,16.63
515,1983-01-28,16.71
516,1983-01-29,16.42
517,1983-01-30,16.34
518,1983-01-31,16.24
519,1983-02-01,16.22
520,1983-02-02,16.44
521,1983-02-03,15.94
522,1983-02-04,16
523,1983-02-05,15.5
524,1983-02-06,14.43
525,1983-02-07,13.97
526,1983-02-08,14.28
527,1983-02-09,15.42
528,1983-02-10,15.52
529,1983-02-11,15.53
530,1983-02-12,15.5
531,1983-02-13,16.08
532,1983-02-14,16.14
533,1983-02-15,15.58
534,1983-02-16,16.08
535,1983-02-17,15.74
536,1983-02-18,15.26
537,1983-02-19,15.29
538,1983-02-20,15.44
539,1983-02-21,15.51
540,1983-02-22,16.01
541,1983-02-23,15.9
542,1983-02-24,15.47
543,1983-02-25,15.33
544,1983-02-26,15.22
545,1983-02-27,15.36
546,1983-02-28,15.65
547,1983-03-01,15.72
548,1983-03-02,15.67
549,1983-03-03,15.75
550,1983-03-04,15.7
551,1983-03-05,15.65
552,1983-03-06,15.51
553,1983-03-07,15.52
554,1983-03-08,15.35
555,1983-03-09,15.16
556,1983-03-10,14.98
557,1983-03-11,15.02
558,1983-03-12,15.16
559,1983-03-13,14.98
560,1983-03-14,14.99
561,1983-03-15,14.79
562,1983-03-16,14.83
563,1983-03-17,15.12
564,1983-03-18,15.61
565,1983-03-19,15.83
566,1983-03-20,15.56
567,1983-03-21,15.48
568,1983-03-22,15.43
569,1983-03-23,15.82
570,1983-03-24,16.23
571,1983-03-25,15.58
572,1983-03-26,15.11
573,1983-03-27,15.03
574,1983-03-28,15.2
575,1983-03-29,14.95
576,1983-03-30,14.28
577,1983-03-31,14.26
578,1983-04-01,14.16
579,1983-04-02,14.1
580,1983-04-03,14.41
581,1983-04-04,14.41
582,1983-04-05,14.18
583,1983-04-06,14.87
584,1983-04-07,14.98
585,1983-04-08,15
586,1983-04-09,14.85
587,1983-04-10,14.8
588,1983-04-11,14.72
589,1983-04-12,14.65
590,1983-04-13,14.36
591,1983-04-14,14.48
592,1983-04-15,14.49
593,1983-04-16,14.48
594,1983-04-17,14.5
595,1983-04-18,14.63
596,1983-04-19,14.69
597,1983-04-20,14.53
598,1983-04-21,14.4
599,1983-04-22,14.15
600,1983-04-23,13.83
601,1983-04-24,13.56
602,1983-04-25,13.62
603,1983-04-26,13.73
604,1983-04-27,13.93
605,1983-04-28,13.91
606,1983-04-29,14.03
607,1983-04-30,13.95
608,1983-05-01,13.7
609,1983-05-02,13.6
610,1983-05-03,13.68
611,1983-05-04,13.91
612,1983-05-05,14.27
613,1983-05-06,14.28
614,1983-05-07,14.28
615,1983-05-08,13.94
616,1983-05-09,14.03
617,1983-05-10,13.99
618,1983-05-11,13.6
619,1983-05-12,13.11
620,1983-05-13,13.64
621,1983-05-14,13.71
622,1983-05-15,13.65
623,1983-05-16,13.37
624,1983-05-17,13.3
625,1983-05-18,13.24
626,1983-05-19,13.54
627,1983-05-20,13.57
628,1983-05-21,13.47
629,1983-05-22,13.28
630,1983-05-23,13.16
631,1983-05-24,13.46
632,1983-05-25,13.49
633,1983-05-26,13.61
634,1983-05-27,13.52
635,1983-05-28,12.88
636,1983-05-29,12.87
637,1983-05-30,13.03
638,1983-05-31,13.22
639,1983-06-01,12.44
640,1983-06-02,12.34
641,1983-06-03,12.74
642,1983-06-04,12.83
643,1983-06-05,12.51
644,1983-06-06,12.63
645,1983-06-07,12.64
646,1983-06-08,12.66
647,1983-06-09,12.45
648,1983-06-10,12.32
649,1983-06-11,12.33
650,1983-06-12,12.4
651,1983-06-13,12.46
652,1983-06-14,12.59
653,1983-06-15,12.55
654,1983-06-16,12.39
655,1983-06-17,12.3
656,1983-06-18,12.3
657,1983-06-19,12.19
658,1983-06-20,12.22
659,1983-06-21,12.4
660,1983-06-22,12.41
661,1983-06-23,12.39
662,1983-06-24,12.28
663,1983-06-25,12.06
664,1983-06-26,12.06
665,1983-06-27,12.04
666,1983-06-28,11.74
667,1983-06-29,11.26
668,1983-06-30,11.22
669,1983-07-01,11.32
670,1983-07-02,11.29
671,1983-07-03,10.96
672,1983-07-04,10.5
673,1983-07-05,10.56
674,1983-07-06,10.5
675,1983-07-07,10.43
676,1983-07-08,10.33
677,1983-07-09,10.27
678,1983-07-10,10.45
679,1983-07-11,10.39
680,1983-07-12,10.36
681,1983-07-13,10.83
682,1983-07-14,10.78
683,1983-07-15,10.63
684,1983-07-16,9.75
685,1983-07-17,9.51
686,1983-07-18,10.54
687,1983-07-19,10.55
688,1983-07-20,10.3
689,1983-07-21,10.52
690,1983-07-22,10.74
691,1983-07-23,10.68
692,1983-07-24,10.54
693,1983-07-25,9.94
694,1983-07-26,10.34
695,1983-07-27,10.51
696,1983-07-28,10.21
697,1983-07-29,10.33
698,1983-07-30,10.29
699,1983-07-31,10.12
700,1983-08-01,9.49
701,1983-08-02,9.3
702,1983-08-03,9.33
703,1983-08-04,9.58
704,1983-08-05,9.6
705,1983-08-06,9.62
706,1983-08-07,10.12
707,1983-08-08,10.14
708,1983-08-09,10.15
709,1983-08-10,10.12
710,1983-08-11,10.09
711,1983-08-12,10.08
712,1983-08-13,10.05
713,1983-08-14,10.09
714,1983-08-15,10.33
715,1983-08-16,10.46
716,1983-08-17,10.45
717,1983-08-18,10.43
718,1983-08-19,10.42
719,1983-08-20,10.41
720,1983-08-21,10.4
721,1983-08-22,10.4
722,1983-08-23,10.4
723,1983-08-24,10.23
724,1983-08-25,10.18
725,1983-08-26,10.11
726,1983-08-27,10.03
727,1983-08-28,10.15
728,1983-08-29,10.07
729,1983-08-30,9.64
730,1983-08-31,9.57
731,1983-09-01,9.86
732,1983-09-02,10.02
733,1983-09-03,10.1
734,1983-09-04,10.16
735,1983-09-05,10.3
736,1983-09-06,10.33
737,1983-09-07,10.27
738,1983-09-08,10.27
739,1983-09-09,10.57
740,1983-09-10,10.19
741,1983-09-11,9.87
742,1983-09-12,10.07
743,1983-09-13,10.28
744,1983-09-14,10.29
745,1983-09-15,10.44
746,1983-09-16,10.16
747,1983-09-17,10.01
748,1983-09-18,9.97
749,1983-09-19,10
750,1983-09-20,10.04
751,1983-09-21,10.07
752,1983-09-22,10.09
753,1983-09-23,10.12
754,1983-09-24,10.16
755,1983-09-25,10.19
756,1983-09-26,10.59
757,1983-09-27,10.55
758,1983-09-28,10.55
759,1983-09-29,10.56
760,1983-09-30,10.42
761,1983-10-01,10.42
762,1983-10-02,10.47
763,1983-10-03,10.48
764,1983-10-04,10.57
765,1983-10-05,10.56
766,1983-10-06,10.75
767,1983-10-07,10.66
768,1983-10-08,10.83
769,1983-10-09,11
770,1983-10-10,10.68
771,1983-10-11,11.03
772,1983-10-12,11.15
773,1983-10-13,11.17
774,1983-10-14,12.09
775,1983-10-15,11.78
776,1983-10-16,11.65
777,1983-10-17,11.42
778,1983-10-18,11.33
779,1983-10-19,10.99
780,1983-10-20,10.85
781,1983-10-21,10.48
782,1983-10-22,10.18
783,1983-10-23,9.84
784,1983-10-24,10.05
785,1983-10-25,10.6
786,1983-10-26,10.68
787,1983-10-27,11.29
788,1983-10-28,11.33
789,1983-10-29,11.4
790,1983-10-30,11.63
791,1983-10-31,11.67
792,1983-11-01,11.83
793,1983-11-02,12.14
794,1983-11-03,12.2
795,1983-11-04,13.41
796,1983-11-05,13.33
797,1983-11-06,13.21
798,1983-11-07,12.78
799,1983-11-08,12.66
800,1983-11-09,13.32
801,1983-11-10,14.04
802,1983-11-11,13.96
803,1983-11-12,13.5
804,1983-11-13,13.39
805,1983-11-14,13.3
806,1983-11-15,13.16
807,1983-11-16,13.11
808,1983-11-17,13.35
809,1983-11-18,13.39
810,1983-11-19,12.52
811,1983-11-20,12.44
812,1983-11-21,11.17
813,1983-11-22,10.38
814,1983-11-23,10.47
815,1983-11-24,12.62
816,1983-11-25,13.26
817,1983-11-26,14.57
818,1983-11-27,14.07
819,1983-11-28,13.85
820,1983-11-29,14.21
821,1983-11-30,14.23
822,1983-12-01,14.21
823,1983-12-02,14.31
824,1983-12-03,14.6
825,1983-12-04,14.29
826,1983-12-05,14.19
827,1983-12-06,14.11
828,1983-12-07,15.65
829,1983-12-08,15.94
830,1983-12-09,15.89
831,1983-12-10,15.92
832,1983-12-11,15.95
833,1983-12-12,15.19
834,1983-12-13,15.02
835,1983-12-14,14.64
836,1983-12-15,14.27
837,1983-12-16,13.73
838,1983-12-17,13.77
839,1983-12-18,14.05
840,1983-12-19,14.14
841,1983-12-20,13.44
842,1983-12-21,13.28
843,1983-12-22,14.34
844,1983-12-23,14.47
845,1983-12-24,14.46
846,1983-12-25,14.91
847,1983-12-26,14.93
848,1983-12-27,15.39
849,1983-12-28,15.86
850,1983-12-29,15.95
851,1983-12-30,16.05
852,1983-12-30,16.02
853,1984-01-01,16.01
854,1984-01-02,15.74
855,1984-01-03,15.37
856,1984-01-04,16.11
857,1984-01-05,16.09
858,1984-01-06,15.82
859,1984-01-07,15.77
860,1984-01-08,14.86
861,1984-01-09,14.93
862,1984-01-10,15.27
863,1984-01-11,15.34
864,1984-01-12,15.39
865,1984-01-13,15.38
866,1984-01-14,15.36
867,1984-01-15,15.35
868,1984-01-16,15.32
869,1984-01-17,15.68
870,1984-01-18,15.56
871,1984-01-19,15.49
872,1984-01-20,14.97
873,1984-01-21,13.7
874,1984-01-22,15.58
875,1984-01-23,14.16
876,1984-01-24,14.04
877,1984-01-25,15.27
878,1984-01-26,15.64
879,1984-01-27,15.63
880,1984-01-28,14.58
881,1984-01-29,14.51
882,1984-01-30,14.87
883,1984-01-31,15.27
884,1984-02-01,15.33
885,1984-02-02,15.47
886,1984-02-03,15.47
887,1984-02-04,14.52
888,1984-02-05,14.95
889,1984-02-06,15.24
890,1984-02-07,15.26
891,1984-02-08,15.25
892,1984-02-09,15.26
893,1984-02-10,14.1
894,1984-02-11,13.7
895,1984-02-12,14
896,1984-02-13,14.73
897,1984-02-14,15.44
898,1984-02-15,16.2
899,1984-02-16,16.31
900,1984-02-17,15.95
901,1984-02-18,15.9
902,1984-02-19,15.86
903,1984-02-20,15.82
904,1984-02-21,15.79
905,1984-02-22,15.76
906,1984-02-23,15.01
907,1984-02-24,14.84
908,1984-02-25,14.7
909,1984-02-26,14.58
910,1984-02-27,14.21
911,1984-02-28,14.26
912,1984-02-29,14.44
913,1984-03-01,14.5
914,1984-03-02,14.86
915,1984-03-03,13.48
916,1984-03-04,13.24
917,1984-03-05,14.59
918,1984-03-06,14.97
919,1984-03-07,16.24
920,1984-03-08,15.84
921,1984-03-09,15.21
922,1984-03-10,14.31
923,1984-03-11,12.83
924,1984-03-12,13.81
925,1984-03-13,14.98
926,1984-03-14,14.05
927,1984-03-15,15
928,1984-03-16,16.21
929,1984-03-17,15.86
930,1984-03-18,15.01
931,1984-03-19,14.45
932,1984-03-20,14.95
933,1984-03-21,14.55
934,1984-03-22,14.53
935,1984-03-23,14.51
936,1984-03-24,14.49
937,1984-03-25,13.55
938,1984-03-26,13.32
939,1984-03-27,13.29
940,1984-03-28,13.3
941,1984-03-29,13.17
942,1984-03-30,13.18
943,1984-03-31,13.42
944,1984-04-01,13.96
945,1984-04-02,13.12
946,1984-04-03,13.58
947,1984-04-04,14
948,1984-04-05,14.38
949,1984-04-06,14.39
950,1984-04-07,14.26
951,1984-04-08,14.1
952,1984-04-09,13.85
953,1984-04-10,13.84
954,1984-04-11,14.33
955,1984-04-12,14.67
956,1984-04-13,14.81
957,1984-04-14,14.85
958,1984-04-15,14.62
959,1984-04-16,14.78
960,1984-04-17,14.98
961,1984-04-18,14.72
962,1984-04-19,14.46
963,1984-04-20,14.1
964,1984-04-21,14.06
965,1984-04-22,13.65
966,1984-04-23,13.54
967,1984-04-24,14.04
968,1984-04-25,14.3
969,1984-04-26,14.4
970,1984-04-27,14.11
971,1984-04-28,13.85
972,1984-04-29,14.06
973,1984-04-30,14.02
974,1984-05-01,13.44
975,1984-05-02,13.41
976,1984-05-03,13.3
977,1984-05-04,12.89
978,1984-05-05,12.7
979,1984-05-06,12.61
980,1984-05-07,12.46
981,1984-05-08,12.47
982,1984-05-09,12.75
983,1984-05-10,12.74
984,1984-05-11,12.7
985,1984-05-12,11.9
986,1984-05-13,11.59
987,1984-05-14,11.59
988,1984-05-15,11.59
989,1984-05-16,11.57
990,1984-05-17,11.45
991,1984-05-18,11.53
992,1984-05-19,11.55
993,1984-05-20,11.57
994,1984-05-21,11.95
995,1984-05-22,12.07
996,1984-05-23,11.78
997,1984-05-24,11.54
998,1984-05-25,10.91
999,1984-05-26,10.92
1000,1984-05-27,10.87
1001,1984-05-28,10.75
1002,1984-05-29,10.71
1003,1984-05-30,11.35
1004,1984-05-31,11.46
1005,1984-06-01,11.67
1006,1984-06-02,11.6
1007,1984-06-03,11.5
1008,1984-06-04,11.33
1009,1984-06-05,11.38
1010,1984-06-06,11.4
1011,1984-06-07,11.12
1012,1984-06-08,11.01
1013,1984-06-09,11.23
1014,1984-06-10,11.21
1015,1984-06-11,11.17
1016,1984-06-12,11.34
1017,1984-06-13,11.31
1018,1984-06-14,10.54
1019,1984-06-15,10.44
1020,1984-06-16,10.16
1021,1984-06-17,9.85
1022,1984-06-18,9.58
1023,1984-06-19,9.7
1024,1984-06-20,9.97
1025,1984-06-21,10.13
1026,1984-06-22,10.02
1027,1984-06-23,9.88
1028,1984-06-24,10.12
1029,1984-06-25,10.22
1030,1984-06-26,10.23
1031,1984-06-27,10.24
1032,1984-06-28,10.1
1033,1984-06-29,10.16
1034,1984-06-30,10.03
1035,1984-07-01,9.74
1036,1984-07-02,9.14
1037,1984-07-03,8.96
1038,1984-07-04,9.21
1039,1984-07-05,9.23
1040,1984-07-06,9.48
1041,1984-07-07,9.2
1042,1984-07-08,8.87
1043,1984-07-09,9.04
1044,1984-07-10,9.73
1045,1984-07-11,9.74
1046,1984-07-12,9.83
1047,1984-07-13,9.72
1048,1984-07-14,10.17
1049,1984-07-15,10.38
1050,1984-07-16,10.51
1051,1984-07-17,10.46
1052,1984-07-18,10.41
1053,1984-07-19,10.37
1054,1984-07-20,10.13
1055,1984-07-21,10.2
1056,1984-07-22,10.19
1057,1984-07-23,9.67
1058,1984-07-24,9.66
1059,1984-07-25,9.67
1060,1984-07-26,9.57
1061,1984-07-27,9.49
1062,1984-07-28,9.47
1063,1984-07-29,9.68
1064,1984-07-30,9.77
1065,1984-07-31,10.3
1066,1984-08-01,10.3
1067,1984-08-02,9.32
1068,1984-08-03,9.22
1069,1984-08-04,9.99
1070,1984-08-05,10.4
1071,1984-08-06,10.43
1072,1984-08-07,10.42
